same_movie,distance1,distance2,distance3,distance4,distance5,distance6,distance7,distance8,distance9,distance10
0.0,0.7804601735444388,0.7820682397330978,0.7849952896811214,0.7888691132969526,0.7892900708139187,0.7949617756984911,0.795296957489218,0.7964587085239664,0.7982542362222809,0.7983851614186801
0.0,0.22410135823022226,0.2288760533118942,0.23245171912849483,0.24145418646519634,0.24340603601495792,0.24367438465216051,0.24455840090639325,0.24726334469570377,0.24794273359919772,0.24799252087188828
0.0,0.7316890642887327,0.7439310666929171,0.7510888449644546,0.7861612350037723,0.7972785522916117,0.7991014098551166,0.7991424448520437,0.8027642377836458,0.8115601998769026,0.812741980655981
0.0,0.7677956837298583,0.8093190225617571,0.8273170207029358,0.8342133916760488,0.8349088932172343,0.8353329224675894,0.8365811529507374,0.8406718735604117,0.841184421554712,0.8415028607813536
1.454392162258955e-14,0.21221069800568415,0.2364901397737439,0.4406531045695936,0.4780829100738597,0.5881256346850972,0.5895103586518189,0.6025957946309082,0.6052223335577178,0.6107587266285872,0.6222093642576413
3.3306690738754696e-16,0.8547205559435513,0.8671945502882928,0.8721673141597317,0.891212436861756,0.8913540457852656,0.8925075730633106,0.8952491793945841,0.8996641899760752,0.9007011281763049,0.9017154905432007
2.6645352591003757e-15,0.7192656381418029,0.7294299020208868,0.7366331639481802,0.7413117979069745,0.7415918656032379,0.7448390422977407,0.7476502120311463,0.7507281328977338,0.7539053901260934,0.7549284034353768
1.9984014443252818e-15,0.7779252787082076,0.7855508868870982,0.8162367726291773,0.8170060325241798,0.8174405831628069,0.8191386701504381,0.819957011028336,0.8200267004455231,0.8206339946510613,0.8212016673739441
1.1102230246251565e-15,0.3395007945753773,0.3737314683819435,0.3837192156987267,0.3957515812374015,0.3997371457444565,0.5859544782261255,0.6305856507831409,0.6367722041488432,0.6917690015432656,0.6921064928082437
4.440892098500626e-16,0.418955737740181,0.44067610813857505,0.45827790294590365,0.47002641873615936,0.4729980792847037,0.47355843765630157,0.4792456561427044,0.4843783602978775,0.4910004313136579,0.4937151408721504
0.0,0.4756366805475112,0.4987886666761592,0.5057943369423339,0.509162339210865,0.5164328785051185,0.5165619025556164,0.5173158358904283,0.5244899203055686,0.5283460713485778,0.5299943854474619
4.440892098500626e-16,0.8616617164816743,0.8822835302322589,0.8827070641145564,0.8843795620705107,0.8850221147921074,0.8914699743197002,0.8941773511149436,0.8946997478929386,0.8999270511147505,0.9008353155875809
0.0,0.6645324578563102,0.6748319545437154,0.6760157582102904,0.698490385625891,0.7083389194402743,0.7127516498269147,0.7134468443327833,0.7147493654199839,0.714851344947119,0.7265040687240525
1.1102230246251565e-15,0.7713772246930262,0.7980301246369386,0.8193331584365641,0.8253928865576561,0.8285598842860551,0.8312211450815096,0.8376311718228022,0.8417395115980008,0.8426375664994304,0.8441325215242288
0.0,0.7135884727781041,0.7352735533929774,0.7436317951290408,0.756311598520537,0.7574439190428247,0.763832557532445,0.7654084942207171,0.7712265425141538,0.7775439425122046,0.7789989138211925
6.128431095930864e-14,0.6310243176140546,0.6509529470818445,0.6572808390178886,0.6582914911356009,0.6593358117279753,0.6648441568680113,0.665743153005331,0.6671653832271609,0.6675452356801028,0.6676440603910453
0.0,0.7560645343380445,0.757903970405787,0.7579835207916632,0.7601194974150107,0.7613787321659197,0.7622825256610716,0.7637775507593433,0.7688712645020931,0.7697436611685526,0.7717249575170286
9.547918011776346e-15,0.36048531258447036,0.3634313545776042,0.3916463202356665,0.5037544917799321,0.5149813787747963,0.544707932305946,0.5547664723329108,0.5588036184885841,0.5603994975902159,0.5610099493561842
0.0,0.6366187320247144,0.6448416168086648,0.6509301397705836,0.6582867957445981,0.6601229161382149,0.669453631722398,0.6804613147044385,0.6825824314684734,0.6861595052713853,0.6869241750253118
0.0,0.3804685718146882,0.3813422418140018,0.46075114121502103,0.46158805697915584,0.4736584234293062,0.5139664250542034,0.5378633376504731,0.5418517930574779,0.5449087350024787,0.5465934831722964
0.0,0.5694137978812281,0.7708678037029992,0.7737887362813407,0.7778230842223858,0.7933038607248631,0.8000139510599071,0.8064073328842732,0.8098264772754653,0.8222884846366307,0.8230013668531584
2.220446049250313e-15,0.6514458835345114,0.6559162777475904,0.6809606044017027,0.6922706576939872,0.694198175361036,0.6980223680067914,0.6998001614607019,0.7018315307487635,0.7110421769566383,0.7126501097495778
0.0,0.8122908375109796,0.8182918945517599,0.8805425945177185,0.8870844132964188,0.8945057701531923,0.8975877225864795,0.902573710472469,0.9041058567133385,0.904193034787872,0.9083662412043735
5.773159728050814e-15,0.6717593184778674,0.6940363566479413,0.70807222769421,0.7232912856389999,0.7302560596336434,0.7323744632879559,0.7357700917688647,0.7365650430559125,0.7491193428100837,0.749382663799937
0.0,0.7864777111460393,0.7896492784656821,0.7904795522606474,0.796896737112964,0.8043404670071987,0.8044684826712822,0.8070613208612686,0.8085124073752838,0.8087348741909571,0.8089309599907865
5.551115123125783e-16,0.7417762041680549,0.7641518390888749,0.7673479453956052,0.7716968035998939,0.7774521772775541,0.7786308884475988,0.7859188178777075,0.788660519004825,0.7896442700240969,0.793702764236267
1.4876988529977098e-14,0.7334025785833893,0.7516413905696142,0.7626086642194798,0.7645519723581521,0.7651250230636815,0.7657826926769955,0.7659582680793664,0.7705009941774497,0.7747120244422673,0.776321770833675
5.773159728050814e-15,0.7987647404502086,0.8026033402459078,0.8030066230525317,0.8063893398555504,0.8138706665829489,0.8140412572126197,0.8141366138663045,0.8152106307147294,0.8175685046897709,0.8233269966737505
2.020605904817785e-14,0.6183226421740379,0.6685663946904017,0.7206033418860738,0.7213799260207118,0.7240063876238256,0.7243153340553177,0.7265651438077061,0.7279193808586261,0.7284499781563687,0.7295849398800028
0.0,0.482978235236443,0.4857571331506234,0.4865774965548373,0.4880128475070088,0.49276302165730224,0.49651277590013254,0.4986114017617209,0.49896548415665354,0.49965006109775223,0.49973888924980747
2.220446049250313e-16,0.49137229342773503,0.5277830048498778,0.5322124496742775,0.549604853395061,0.563502403746194,0.5673506408154954,0.569174922279895,0.5723945347956683,0.5752180115167136,0.5818665288789853
2.220446049250313e-16,0.8003431150165895,0.8030889206889426,0.8121807172126863,0.8138077234232575,0.8183262739418382,0.8199072358185229,0.8201403767980036,0.8201706876449584,0.8231769785015975,0.8244347511694876
0.0,0.7159817329992364,0.8250917696824269,0.8265426444332538,0.8276135074555594,0.8307783760793033,0.8326355063230164,0.8407486070418801,0.8478204482712235,0.8496360650649122,0.8503705063717938
8.881784197001252e-16,0.6484830905198524,0.6625277638698761,0.6752835191664568,0.6818170794718346,0.6906674173007163,0.7183435863474701,0.7701191250365261,0.7788081402043181,0.7844108829999694,0.7884739131926811
0.0,0.5742360311498393,0.6252429783763221,0.6418881982092568,0.6501835462355916,0.6514458835345114,0.6717932877527024,0.6727742803259606,0.6762932239397899,0.6831899938823194,0.6835698169760706
0.0,0.6238329491236421,0.6708897943983285,0.6818954948598241,0.6970291089673796,0.7040013388995283,0.707179312713679,0.7191616794361415,0.7290645090275982,0.7309416880285038,0.7416262926204198
0.0,0.5456685107748647,0.5489871284583268,0.5744682890438719,0.5750608885879729,0.5855476767226049,0.590979822667424,0.599006300072361,0.5997451049811391,0.6051237190908252,0.6110920577371552
0.0,0.3794855800849034,0.613563146818287,0.6420803710977673,0.6873517961096476,0.6915899780080688,0.6928018457818584,0.7357294962900747,0.7414532373918215,0.7415519252505081,0.7432870257424522
1.1102230246251565e-16,0.731424218342787,0.78156025321071,0.7828138786184653,0.7954428212358569,0.7955065053763343,0.7957337547342221,0.7962517165082661,0.7972640456040314,0.8024804525539586,0.8099833686192591
6.8833827526759706e-15,0.7343113579840397,0.7674690727192648,0.7863649578158249,0.7890938140550134,0.7943771456000974,0.7949932129865807,0.7968487579851398,0.7969854139942715,0.7970178005388455,0.7970220659888707
0.0,0.18314454378446243,0.21932802440514054,0.26122320302518465,0.2824852984213373,0.354871277757718,0.3661784510734386,0.3697928641393726,0.37368297227136715,0.3807562400319915,0.3832152992527781
1.1102230246251565e-16,0.6766345974244148,0.7433139713611674,0.8499835716816628,0.8641444831445608,0.8651155230960181,0.8659452409081054,0.8662250482215601,0.8674089173599498,0.8688610956929625,0.8697269614618416
0.0,0.8262168602251401,0.8321467146704294,0.8391592850340756,0.8402382812690454,0.8450200544983782,0.8450824831167599,0.8488630228052527,0.8505942413067609,0.8514460071978581,0.8534572194936741
0.0,0.5432168421680237,0.6125775158199787,0.6481982489908482,0.6491021121825009,0.6647346398381787,0.6816087827707172,0.6882907771959594,0.6886993260528285,0.6909096208989985,0.701662902915172
0.0,0.741541860134483,0.7587286149952039,0.7758395888757177,0.7802647108192332,0.7809029703959376,0.7818148815412268,0.790329402551141,0.7931403881420308,0.7939439538878098,0.7940501331453224
2.4424906541753444e-15,0.7429264102693863,0.8388758936066093,0.8412316900583569,0.8420421999314591,0.8530280161818277,0.8571017832790356,0.8598389483288005,0.8611310996289007,0.8615453671792608,0.863388028456182
0.0,0.8220681446980271,0.8801656563422309,0.8824125023773517,0.8830610127491674,0.8843877491392067,0.8867216311002386,0.8903683588171417,0.891456289017908,0.8917153231087199,0.895132237172193
0.0,0.26213879893873215,0.3179277605202405,0.4328374408815774,0.47478893177868986,0.4926374189169346,0.5999088642145796,0.6232390349198228,0.6317621725937533,0.6357876287505244,0.6370882855574931
2.942091015256665e-14,0.5331814022258305,0.53643427783453,0.5382556819655215,0.5435632936405355,0.5446395056732316,0.5448109282675014,0.5459245671603818,0.5468201016620692,0.5479611153366832,0.5482957768199532
0.0,0.5908422456336343,0.6462583808095319,0.6520934300174164,0.6587947820621598,0.665116360190663,0.6715110199744994,0.6741022142394164,0.6768351795751737,0.6782659668388588,0.6893995773756358
4.107825191113079e-15,0.5250367875859187,0.5788508155983814,0.589105156686935,0.6101392800009466,0.6124161974198908,0.620220892921336,0.6219510315780885,0.6232066107548265,0.6344778351717352,0.646096263042497
0.0,0.7896598922441833,0.811449550924029,0.8194943582359402,0.8243576655802574,0.825993083868894,0.8268932722221036,0.8269800831838741,0.8287520828382059,0.8342791210509162,0.8362022301343587
0.0,0.6200282137198271,0.629681720795052,0.6438841212910271,0.6471421639491315,0.6575214509634455,0.6597512738465273,0.6625012420845424,0.6642016853042059,0.6651656499269415,0.6652198378292776
0.0,0.6221263681247065,0.6271385319206728,0.6345610016695751,0.6590733865619929,0.6723954135036834,0.6728916273993901,0.6818658567141422,0.6835698169760706,0.6857684548533756,0.6973795506451737
0.0,0.4318381689563523,0.4432852547355861,0.4435125115627967,0.45437059874866526,0.46629462095830954,0.4731334641498265,0.4744494144392244,0.47902711491588024,0.48261410237456415,0.48577554324626815
8.326672684688674e-15,0.5535400769909237,0.5671254579084419,0.5767603532644263,0.579729899972948,0.7653275323632414,0.7815114601078694,0.7947144812193729,0.7949838546789064,0.7951076010656952,0.7955285589582076
0.0,0.6542909828536101,0.6678987865191529,0.6813432899587493,0.6904076908671481,0.6998581000775583,0.7114409866025593,0.7187179397855238,0.7223947269882145,0.7292217792016369,0.7347210032556705
7.771561172376096e-16,0.6734101444487752,0.6967618197109791,0.7136428682539404,0.7167776070741576,0.7306354893455171,0.7389288260864013,0.74132663812074,0.7418546600016467,0.7421213354269958,0.7514247958991516
0.0,0.5480574447698283,0.5604602014407016,0.5782561704205562,0.5944247045209194,0.6505079410453526,0.6613979703900867,0.6621484514891653,0.7102801242937273,0.7125329108628712,0.7222162888914989
0.0,0.343989334874632,0.6298833342135156,0.6352099431512136,0.6450463822348107,0.6475629161555787,0.6489262852853717,0.649046317218774,0.6543992145023194,0.6554258363532537,0.6573919365502862
0.0,0.7768229586622984,0.78247500521453,0.7932117266321422,0.7996917961761711,0.8089304951363451,0.8147129357629739,0.8147978926598349,0.8187919869527945,0.8221680143877311,0.8228346173516419
3.885780586188048e-15,0.4795111549205834,0.502747728112957,0.5399274042566935,0.5598118838119275,0.5805152624005626,0.5810924508131914,0.5872997032007401,0.5934474931141174,0.5947225740623618,0.6004737865010716
1.6653345369377348e-15,0.2739656720731909,0.31094545189110767,0.3310997073213292,0.3391806409662096,0.33931358224819896,0.34938273130284203,0.3598388428227971,0.3607034488217983,0.3649123390184065,0.37224307749622354
1.6653345369377348e-15,0.2145252125112609,0.2246140058021775,0.22910089087081653,0.3113252061984707,0.3575036851346808,0.35801275025769286,0.3857628247731588,0.3971048520798618,0.4762037854817879,0.478247411178956
0.0,0.8396665996143227,0.8621950670680897,0.8643976132831261,0.8654702364175924,0.8656615258412292,0.877575794377487,0.8780091324556664,0.8783763547557262,0.8785293089883228,0.8793834340923161
9.992007221626409e-16,0.569139680063611,0.6178220293010318,0.6585031437938365,0.7843481438549998,0.7888666448616045,0.7948827776022762,0.7983033117702826,0.8043885531741255,0.8088297174822563,0.8184169924933024
0.0,0.5407236867096512,0.5448251866056169,0.5463388704933176,0.5534701069463619,0.5665129056349809,0.5714147837180429,0.5777540152591506,0.5849901126221986,0.5878600123068485,0.5887089220310828
0.0,0.796860910147687,0.8078235864169816,0.817467247037649,0.8229084809270373,0.8234104418668717,0.8239890814840556,0.8277922209770486,0.8368287458939332,0.8372101146248077,0.8472918178217317
0.0,0.5678807950949849,0.6275693291639612,0.6300437429563778,0.6372691749935697,0.6423037109983017,0.6429507126274232,0.6429892048138415,0.6439295188863402,0.6492500905298412,0.6548929117209233
6.661338147750939e-16,0.3650465554938833,0.8443370531837465,0.8620299521853734,0.8650035437725903,0.8659725805376798,0.8659824810359973,0.8778729217234909,0.8797041382615802,0.880858048434372,0.8832087450906384
0.0,0.7140248840698957,0.7497115366242534,0.751135710092349,0.758391856850597,0.7587217898910943,0.7630670225367286,0.7717310119510999,0.7761963749916091,0.7766263612490952,0.7815264302670066
0.0,0.30733427260597634,0.41521157754513904,0.5986733803479154,0.6152953717703884,0.6239538415624516,0.6241253675290246,0.6281900678100244,0.6284742267187269,0.6390716923929392,0.6402171478115705
1.1102230246251565e-15,0.5185574695397499,0.5216157314128447,0.5461210182615132,0.5533452515292672,0.5561726639418649,0.5613564942686886,0.5677248613937773,0.5698468189324339,0.5719205573905177,0.5740711463746178
0.0,0.6436702345138683,0.6482163923673991,0.7145807966586031,0.7201645417365474,0.7368912411403312,0.7427129862854761,0.7443404813361054,0.7678455721927548,0.7690552696273737,0.7734731103748236
0.0,0.6179534739204822,0.6663301878287259,0.66672970896826,0.6903563985741348,0.7006078676871415,0.7112528970812241,0.7169790955298516,0.7192761390692878,0.735624143558427,0.747569202133894
1.9984014443252818e-15,0.6314564954306371,0.6373536216711727,0.6557619416810254,0.6657336671673248,0.6675373680992578,0.6717696330363857,0.6748283921982212,0.6857826450297716,0.6900386767608427,0.6929316574228581
0.0,0.7606123998214833,0.7788055308118238,0.7932204697249923,0.7992817132762218,0.8082208698101885,0.8228215475825847,0.8348452600951589,0.8407208773542132,0.8417542587204785,0.8427432954966624
2.9976021664879227e-15,0.4841923428356718,0.5074239119803046,0.6050484844461678,0.7173669094084651,0.7274282989988067,0.7671846755056844,0.7722893681279391,0.7733490686261227,0.7830216767781328,0.7838342068862516
0.0,0.6262720732514214,0.7173922774062473,0.7252147668801864,0.7690600860872732,0.7757421896974119,0.7779760574216931,0.779073449895376,0.7886236188048305,0.7922027323598781,0.7949950083638948
0.0,0.5952705559799938,0.6037037486318564,0.6084773948319572,0.6085575296475603,0.6086679838776782,0.6114857177683427,0.6129331033278665,0.6136603642938122,0.6159803745165668,0.6168705714795648
0.0,0.6552327048213464,0.7373872208720184,0.7646669610212028,0.7909677310278325,0.810200525414985,0.8112292641897074,0.8247122917396544,0.8587224281817964,0.8616952630831471,0.8637288488865205
3.219646771412954e-15,0.7362944097532862,0.7379997432754297,0.7477974515565071,0.7481166651777269,0.755586968029115,0.7587388838674224,0.7625569812624189,0.762659291182398,0.7630453651984903,0.764485091167045
7.316369732279782e-14,0.44056622024718195,0.46090715902679624,0.46446496986791674,0.47312253303717,0.479892170144107,0.4799485896891995,0.48177612564628014,0.4842518548173619,0.48950789010566775,0.49128051352953983
0.0,0.8023523031823725,0.8044347352885501,0.812144651262785,0.8177522736131497,0.8190124946314172,0.8205409634653253,0.8228856807047801,0.8287912617086445,0.8389616246797093,0.8395499822752366
4.773959005888173e-15,0.6859861587117821,0.6955195504125817,0.7010428005109418,0.7340775760537472,0.7626835418169813,0.768571431422038,0.803959174655373,0.8106559744811898,0.8148333874168807,0.8220783933683553
2.220446049250313e-15,0.46749942009644563,0.5914549617012357,0.6151664900759841,0.6254261492948691,0.6306445595412074,0.6362862867061249,0.6365071559440804,0.6365901841571697,0.6401797176639965,0.6473677595914776
0.0,0.2792635545078116,0.32360196257991736,0.3457053141340827,0.3490732942170559,0.4688738489351253,0.48319791164298354,0.49496584038840774,0.5650305166678344,0.5737016303588484,0.5809669837581524
0.0,0.6329419012725763,0.6357484231270005,0.6631818078465106,0.6656526181095033,0.673692791074787,0.6741107799505202,0.6792473132356176,0.6800408152733273,0.6801295838103587,0.6812831228102344
0.0,0.6010411655047145,0.6410638056340121,0.6446169843725836,0.6593657042508172,0.6624893998512041,0.6636888054857852,0.6877532500356911,0.6956446901459934,0.6978526804605258,0.7006132802672329
1.7685852782278744e-13,0.3149749118254578,0.42996014416593287,0.4403618822177271,0.44345744939161513,0.4458163453615629,0.44611788464458557,0.45052623738332875,0.45222352762487883,0.45957030130960996,0.4601068506389253
6.661338147750939e-16,0.5094732921053433,0.5751321900368564,0.6106221300457624,0.6658740106695882,0.6772217058985757,0.733225619009799,0.7351938630597835,0.7361345627893194,0.7399161979246509,0.7452027316636878
0.0,0.7876225278414118,0.8090746141649897,0.8095580543729688,0.8214479067964999,0.8278497509155567,0.8299219188951252,0.8344546546592491,0.8365560897012394,0.8393019229916083,0.8402956813126811
0.0,0.6872507338420974,0.7754605210429529,0.813407856700033,0.8285300130487034,0.8308199900601433,0.8339829278809621,0.8345835905937014,0.8379584364885319,0.8382004110688078,0.8398265788629815
0.0,0.48427688436917093,0.5610854672351868,0.7424784946156722,0.7514468558575615,0.7567360872867135,0.7578759426701068,0.7617716214596338,0.763610481609264,0.7662816643195363,0.7671037926053397
9.992007221626409e-16,0.8821823965061174,0.8851028279715482,0.8851442702815584,0.8865959420829929,0.8919096780498681,0.8928200242497093,0.8928440614997725,0.8940868784424694,0.8943688983009542,0.8957339049543263
0.0,0.7683211109187416,0.7746451585905662,0.7749949021705028,0.778598663567963,0.8003172157958813,0.80199398685678,0.8050973995656119,0.8085730515054234,0.8118143160666755,0.8120119543329152
2.220446049250313e-15,0.6861269044197318,0.6881355079996296,0.6974397365660087,0.7022617099411201,0.704194413942147,0.7200974142954701,0.720704171560012,0.7219632915176899,0.7227898112157691,0.7230532201706393
7.327471962526033e-15,0.710255858950475,0.713510047944534,0.7140056190342363,0.7170848725140531,0.7185393691961945,0.7239871039204226,0.7267478999299039,0.7514673315006634,0.7582874914381172,0.7686002027003551
1.765254609153999e-14,0.6485646833667291,0.7448557900410631,0.7531315418893756,0.7537907807815777,0.7558008520177685,0.7783800955008712,0.7807953411168653,0.7810654682142563,0.7821666527568059,0.7828270029425437
0.0,0.5273827725927003,0.5836656090446795,0.6344575188582475,0.6963759377699827,0.6976578372678224,0.7174314504799487,0.7287877584470319,0.7364876254502922,0.7403000952421098,0.7408646211134872
3.3306690738754696e-16,0.7368608709879638,0.7623341248921335,0.766583430155572,0.7681691698202388,0.769866862884325,0.7864754575678403,0.7884630089922043,0.795937331945522,0.7959606391736866,0.7987732838510819
3.3306690738754696e-16,0.7493836570409469,0.7495168320598942,0.7745193871213027,0.7812948470445935,0.7816367867355172,0.7849343860526675,0.7861988347671981,0.7869915687471373,0.7888489555704088,0.7888640620996967
3.4416913763379853e-15,0.6141616796237455,0.6351804789647458,0.6394893708838141,0.6708497374298035,0.6739102494737328,0.6824063942176157,0.6851525796530361,0.6892055771118957,0.6939860762446053,0.7025078289926219
2.9976021664879227e-15,0.5233993772441767,0.5344224304653535,0.563396200168232,0.5701823629640816,0.5865260323308195,0.6064325630643914,0.6177380728492636,0.6395242425888317,0.6502239812588783,0.6545940091159579
7.771561172376096e-16,0.28305459861764004,0.5716973325460593,0.5799542397525861,0.5877142542981874,0.6063581957363596,0.6181230272152265,0.6294675080711531,0.6469091530727151,0.6641404565916675,0.7106444208700127
3.3306690738754696e-16,0.5371114408693745,0.5733890886840306,0.5986745608316115,0.6276566170713732,0.6290773381664074,0.6400316716012167,0.6400948429733457,0.642398892121236,0.6492987390906149,0.6502050665485877
2.55351295663786e-15,0.42359893498357726,0.6641437318397951,0.6735057174518415,0.6778594742348105,0.6825706449935266,0.6907813883772471,0.6918833280986143,0.692859333845605,0.6934745171383445,0.6987369891157611
7.771561172376096e-16,0.7213332139565205,0.7470241115046891,0.7523970515683076,0.7534864856161563,0.7695607683871084,0.7772655671506328,0.7779605070092983,0.7819080782148926,0.7858159689660531,0.7860308655031365
0.0,0.642014899904429,0.6772964957297226,0.6807119149428321,0.6886600384815138,0.6928156258728123,0.6955957361578478,0.7135434786743767,0.7349054928401801,0.739916907127226,0.7470783548603699
0.0,0.21493653778721888,0.24163458669722226,0.26681902101331423,0.27839170818130643,0.2982157110214072,0.30723196398566055,0.4085328823729142,0.41092716277923125,0.4134920411215893,0.41844925639630803
7.771561172376096e-16,0.7935849282448392,0.8005925122393501,0.811130964585343,0.8143334033677665,0.8150461376555063,0.8181838878842209,0.8198155486256669,0.8219246838626748,0.8220021266491644,0.823425551768238
4.440892098500626e-16,0.8118507878731762,0.834044800971448,0.8346398443678492,0.8427595909308678,0.8458163114362565,0.8473830760831601,0.8536158708234255,0.8543733610907422,0.8550079443587675,0.855606268661941
4.440892098500626e-16,0.5767654054221575,0.6001502148294329,0.6313078155133649,0.6416377746085961,0.6419497205987026,0.650122156523067,0.6549691521005354,0.6671949775777071,0.6710022458678723,0.6717625157542597
1.7763568394002505e-15,0.5265838771654984,0.5870535271386934,0.6309455754381854,0.659939886404959,0.6673470868695837,0.6813091579385238,0.68199250127203,0.693276492118414,0.6996185212274457,0.7029572211447922
0.0,0.3404083683300011,0.35202426321475,0.35640217149323283,0.3696860358320564,0.3697763243366071,0.3715410453236402,0.3717861043997843,0.3730648830508453,0.37361443234144187,0.37533891254103424
